gene,gene_name,archetype,coverage_expr,spatial_score,c_cut_used,s_cut_used
ENSG00000099256,PRTFDC1,IV: Basal,0.0375677365568987,0.1129796143813995,0.0711233847436431,0.17284353444795048
ENSG00000273107,ENSG00000273107,IV: Basal,0.0052365568987077,0.1090136687901329,0.0711233847436431,0.17284353444795048
ENSG00000151023,ENKUR,IV: Basal,0.0065912880366819,0.0792127772555614,0.0711233847436431,0.17284353444795048
ENSG00000185875,THNSL1,IV: Basal,0.0697426010837849,0.091493559646348,0.0711233847436431,0.17284353444795048
ENSG00000077420,APBB1IP,IV: Basal,0.0074770737807419,0.1398479725516951,0.0711233847436431,0.17284353444795048
ENSG00000148459,PDSS1,IV: Basal,0.033685910796165,0.0701934109719255,0.0711233847436431,0.17284353444795048
ENSG00000136754,ABI1,I: Ubiquitous,0.229548770320967,0.0784087307812707,0.0711233847436431,0.17284353444795048
ENSG00000107890,ANKRD26,I: Ubiquitous,0.1901834097540642,0.1088081653047609,0.0711233847436431,0.17284353444795048
ENSG00000136758,YME1L1,I: Ubiquitous,0.2714151729887453,0.0393260116775323,0.0711233847436431,0.17284353444795048
ENSG00000120539,MASTL,IV: Basal,0.0252969987494789,0.0967573810331089,0.0711233847436431,0.17284353444795048
ENSG00000107897,ACBD5,I: Ubiquitous,0.1515996248436848,0.0431120960695059,0.0711233847436431,0.17284353444795048
ENSG00000099246,RAB18,I: Ubiquitous,0.2655533555648187,0.0287569471053376,0.0711233847436431,0.17284353444795048
ENSG00000150054,MPP7,I: Ubiquitous,0.1639224676948728,0.0736567332317184,0.0711233847436431,0.17284353444795048
ENSG00000237128,LINC02652,III: Patchy,0.0093268028345143,0.1741472529893175,0.0711233847436431,0.17284353444795048
ENSG00000254635,WAC-AS1,I: Ubiquitous,0.121274489370571,0.0465691059665508,0.0711233847436431,0.17284353444795048
ENSG00000095787,WAC,I: Ubiquitous,0.3459774906210921,0.097563381075043,0.0711233847436431,0.17284353444795048
ENSG00000095739,BAMBI,IV: Basal,0.0379585243851604,0.0829273350578545,0.0711233847436431,0.17284353444795048
ENSG00000197321,SVIL,I: Ubiquitous,0.2573468111713214,0.0846379804067808,0.0711233847436431,0.17284353444795048
ENSG00000259994,ENSG00000259994,IV: Basal,0.007060233430596,0.1091012223230819,0.0711233847436431,0.17284353444795048
ENSG00000107951,MTPAP,I: Ubiquitous,0.0868330554397665,0.0624326621135244,0.0711233847436431,0.17284353444795048
ENSG00000107968,MAP3K8,IV: Basal,0.0213891204668611,0.099094541630769,0.0711233847436431,0.17284353444795048
ENSG00000183621,ZNF438,I: Ubiquitous,0.0738849520633597,0.1013653362605371,0.0711233847436431,0.17284353444795048
ENSG00000237036,ZEB1-AS1,IV: Basal,0.0314193413922467,0.0600927713704587,0.0711233847436431,0.17284353444795048
ENSG00000148516,ZEB1,IV: Basal,0.038297207169654,0.1333683699867384,0.0711233847436431,0.17284353444795048
ENSG00000165322,ARHGAP12,I: Ubiquitous,0.2111817423926636,0.0961575670603503,0.0711233847436431,0.17284353444795048
ENSG00000170759,KIF5B,I: Ubiquitous,0.3223218007503126,0.0433961906069307,0.0711233847436431,0.17284353444795048
ENSG00000120616,EPC1,I: Ubiquitous,0.2460921217173822,0.1018351475988222,0.0711233847436431,0.17284353444795048
ENSG00000216937,CCDC7,I: Ubiquitous,0.1471185910796165,0.118392991613828,0.0711233847436431,0.17284353444795048
ENSG00000150093,ITGB1,I: Ubiquitous,0.4348947478115881,0.1047793975250536,0.0711233847436431,0.17284353444795048
ENSG00000229656,ITGB1-DT,IV: Basal,0.0087536473530637,0.1228353316419014,0.0711233847436431,0.17284353444795048
ENSG00000099250,NRP1,I: Ubiquitous,0.0994164235097957,0.1591914678039391,0.0711233847436431,0.17284353444795048
ENSG00000148498,PARD3,II: Gradient,0.3283399333055439,0.1850517331433894,0.0711233847436431,0.17284353444795048
ENSG00000108094,CUL2,I: Ubiquitous,0.1204929137140475,0.0423036488164062,0.0711233847436431,0.17284353444795048
ENSG00000095794,CREM,I: Ubiquitous,0.2028449353897457,0.0332830600964539,0.0711233847436431,0.17284353444795048
ENSG00000108100,CCNY,I: Ubiquitous,0.2728741142142559,0.0960481262444701,0.0711233847436431,0.17284353444795048
ENSG00000271335,CCNY-AS1,IV: Basal,0.0343632763651521,0.0964348588824287,0.0711233847436431,0.17284353444795048
ENSG00000177283,FZD8,I: Ubiquitous,0.0815443934972905,0.1477245639883866,0.0711233847436431,0.17284353444795048
ENSG00000198105,ZNF248,I: Ubiquitous,0.1209879116298457,0.0911779614594227,0.0711233847436431,0.17284353444795048
ENSG00000236514,ENSG00000236514,IV: Basal,0.0059920800333472,0.0764695034536605,0.0711233847436431,0.17284353444795048
ENSG00000175395,ZNF25,IV: Basal,0.0536681950812838,0.0805845027162619,0.0711233847436431,0.17284353444795048
ENSG00000189180,ZNF33A,I: Ubiquitous,0.2250677365568987,0.09070363485987,0.0711233847436431,0.17284353444795048
ENSG00000075407,ZNF37A,I: Ubiquitous,0.1635837849103793,0.0732242810098326,0.0711233847436431,0.17284353444795048
ENSG00000196693,ZNF33B,I: Ubiquitous,0.185520008336807,0.0901855914360752,0.0711233847436431,0.17284353444795048
ENSG00000285884,ENSG00000285884,IV: Basal,0.0170383493122134,0.1603780525456563,0.0711233847436431,0.17284353444795048
ENSG00000165733,BMS1,I: Ubiquitous,0.1115568987077949,0.0592149448115235,0.0711233847436431,0.17284353444795048
ENSG00000273008,CSGALNACT2-DT,IV: Basal,0.0051062942892872,0.0808881186899751,0.0711233847436431,0.17284353444795048
ENSG00000169826,CSGALNACT2,IV: Basal,0.0646363067944977,0.0753157759824154,0.0711233847436431,0.17284353444795048
ENSG00000150201,FXYD4,IV: Basal,0.0568466027511463,0.0625433195971989,0.0711233847436431,0.17284353444795048
ENSG00000169813,HNRNPF,I: Ubiquitous,0.2647196748645269,0.0532656759177102,0.0711233847436431,0.17284353444795048
ENSG00000230555,LINC02916,IV: Basal,0.006825760733639,0.0725594820035819,0.0711233847436431,0.17284353444795048
ENSG00000243660,ZNF487,IV: Basal,0.0357180075031263,0.0645586754310186,0.0711233847436431,0.17284353444795048
ENSG00000196793,ZNF239,IV: Basal,0.0186796581909128,0.0700708949683748,0.0711233847436431,0.17284353444795048
ENSG00000198298,ZNF485,IV: Basal,0.0087275948311796,0.0557360640090217,0.0711233847436431,0.17284353444795048
ENSG00000169740,ZNF32,I: Ubiquitous,0.153605669028762,0.0492352233798123,0.0711233847436431,0.17284353444795048
ENSG00000229116,ENSG00000229116,IV: Basal,0.0052365568987077,0.1508185474716502,0.0711233847436431,0.17284353444795048
ENSG00000287901,ENSG00000287901,III: Patchy,0.0159441433930804,0.2066500620131293,0.0711233847436431,0.17284353444795048
ENSG00000107562,CXCL12,I: Ubiquitous,0.4948155481450604,0.1716852952978387,0.0711233847436431,0.17284353444795048
ENSG00000224812,TMEM72-AS1,I: Ubiquitous,0.1222384326802834,0.085968561085325,0.0711233847436431,0.17284353444795048
ENSG00000187783,TMEM72,I: Ubiquitous,0.4890318882867862,0.0677558289904309,0.0711233847436431,0.17284353444795048
ENSG00000223462,ENSG00000223462,IV: Basal,0.0430387661525635,0.1336516101173236,0.0711233847436431,0.17284353444795048
ENSG00000273363,ENSG00000273363,IV: Basal,0.0070341809087119,0.0857422445212753,0.0711233847436431,0.17284353444795048
ENSG00000107551,RASSF4,IV: Basal,0.0556742392663609,0.113290345582339,0.0711233847436431,0.17284353444795048
ENSG00000165507,DEPP1,IV: Basal,0.0377240516882034,0.1325702687999714,0.0711233847436431,0.17284353444795048
ENSG00000165512,ZNF22,I: Ubiquitous,0.1249478949562317,0.0649879318632278,0.0711233847436431,0.17284353444795048
ENSG00000165406,MARCHF8,I: Ubiquitous,0.0972540641934139,0.0742426841243444,0.0711233847436431,0.17284353444795048
ENSG00000172671,ZFAND4,IV: Basal,0.0395998332638599,0.0560173109561763,0.0711233847436431,0.17284353444795048
ENSG00000172661,WASHC2C,I: Ubiquitous,0.0869112130054189,0.0623419344614313,0.0711233847436431,0.17284353444795048
ENSG00000188234,AGAP4,IV: Basal,0.0399385160483534,0.0880679269082173,0.0711233847436431,0.17284353444795048
ENSG00000265354,TIMM23,I: Ubiquitous,0.099703001250521,0.0540874957983167,0.0711233847436431,0.17284353444795048
ENSG00000266412,NCOA4,I: Ubiquitous,0.2997863693205502,0.0422632475151934,0.0711233847436431,0.17284353444795048
ENSG00000204175,GPRIN2,IV: Basal,0.0067997082117548,0.1311684667308979,0.0711233847436431,0.17284353444795048
ENSG00000285662,FAM245B,IV: Basal,0.0139902042517715,0.113419742048397,0.0711233847436431,0.17284353444795048
ENSG00000204179,PTPN20,IV: Basal,0.0426219258024176,0.0746175920106582,0.0711233847436431,0.17284353444795048
ENSG00000265763,ZNF488,III: Patchy,0.0249583159649854,0.299633012279669,0.0711233847436431,0.17284353444795048
ENSG00000204172,AGAP9,IV: Basal,0.0552313463943309,0.0915344670486454,0.0711233847436431,0.17284353444795048
ENSG00000264404,LINC02675,IV: Basal,0.0194612338474364,0.0998742378093315,0.0711233847436431,0.17284353444795048
ENSG00000170324,FRMPD2,IV: Basal,0.0108378491037932,0.0993548995672926,0.0711233847436431,0.17284353444795048
ENSG00000107643,MAPK8,I: Ubiquitous,0.2382242601083785,0.1286148125548391,0.0711233847436431,0.17284353444795048
ENSG00000235939,ENSG00000235939,IV: Basal,0.0059920800333472,0.1082189714687275,0.0711233847436431,0.17284353444795048
ENSG00000225830,ERCC6,I: Ubiquitous,0.1086390162567736,0.0847232410863421,0.0711233847436431,0.17284353444795048
ENSG00000197444,OGDHL,I: Ubiquitous,0.4369268445185494,0.1613901106779357,0.0711233847436431,0.17284353444795048
ENSG00000227345,PARG,I: Ubiquitous,0.1032461442267611,0.0620253474513946,0.0711233847436431,0.17284353444795048
ENSG00000204152,TIMM23B,IV: Basal,0.017403084618591,0.0685997838960266,0.0711233847436431,0.17284353444795048
ENSG00000178440,TIMM23B-AGAP6,IV: Basal,0.0089881200500208,0.1114812957707954,0.0711233847436431,0.17284353444795048
ENSG00000099290,WASHC2A,I: Ubiquitous,0.0917048770320967,0.0716007112870198,0.0711233847436431,0.17284353444795048
ENSG00000198964,SGMS1,I: Ubiquitous,0.290720091704877,0.1007700803591683,0.0711233847436431,0.17284353444795048
ENSG00000226200,SGMS1-AS1,IV: Basal,0.0352751146310962,0.0806597175321009,0.0711233847436431,0.17284353444795048
ENSG00000204147,ASAH2B,IV: Basal,0.0267038349312213,0.0654866690985216,0.0711233847436431,0.17284353444795048
ENSG00000185532,PRKG1,I: Ubiquitous,0.3064558149228845,0.1508960883020326,0.0711233847436431,0.17284353444795048
ENSG00000223502,ENSG00000223502,IV: Basal,0.0071644435181325,0.1654361771313896,0.0711233847436431,0.17284353444795048
ENSG00000177613,CSTF2T,IV: Basal,0.065808670279283,0.0816621549746591,0.0711233847436431,0.17284353444795048
ENSG00000227121,LINC02672,I: Ubiquitous,0.1237494789495623,0.0873821802631276,0.0711233847436431,0.17284353444795048
ENSG00000122952,ZWINT,IV: Basal,0.0328261775739891,0.1306691698801582,0.0711233847436431,0.17284353444795048
ENSG00000151151,IPMK,IV: Basal,0.0428303459774906,0.0615714807056439,0.0711233847436431,0.17284353444795048
ENSG00000122873,CISD1,I: Ubiquitous,0.4675646102542726,0.0841447814176082,0.0711233847436431,0.17284353444795048
ENSG00000072401,UBE2D1,I: Ubiquitous,0.0835764902042517,0.0511145056702168,0.0711233847436431,0.17284353444795048
ENSG00000108064,TFAM,I: Ubiquitous,0.1919810337640683,0.0502530067972897,0.0711233847436431,0.17284353444795048
ENSG00000122870,BICC1,II: Gradient,0.5830554397665694,0.2011700527035207,0.0711233847436431,0.17284353444795048
ENSG00000237949,LINC00844,IV: Basal,0.0646884118382659,0.1311318668715996,0.0711233847436431,0.17284353444795048
ENSG00000165443,PHYHIPL,I: Ubiquitous,0.1120518966235931,0.1142054844259455,0.0711233847436431,0.17284353444795048
ENSG00000165449,SLC16A9,IV: Basal,0.0235254272613588,0.123970721484738,0.0711233847436431,0.17284353444795048
ENSG00000108091,CCDC6,I: Ubiquitous,0.1891673614005835,0.046946278083708,0.0711233847436431,0.17284353444795048
ENSG00000151150,ANK3,I: Ubiquitous,0.5518966235931638,0.136047361529555,0.0711233847436431,0.17284353444795048
ENSG00000254271,ANK3-DT,IV: Basal,0.0060702375989995,0.0718288163650288,0.0711233847436431,0.17284353444795048
ENSG00000170312,CDK1,III: Patchy,0.0176896623593163,0.1729632731567368,0.0711233847436431,0.17284353444795048
ENSG00000072422,RHOBTB1,IV: Basal,0.0205814922884535,0.1332527625850069,0.0711233847436431,0.17284353444795048
ENSG00000183346,CABCOCO1,IV: Basal,0.0156054606085869,0.0812292629958431,0.0711233847436431,0.17284353444795048
ENSG00000150347,ARID5B,I: Ubiquitous,0.3239110045852438,0.0926048720922572,0.0711233847436431,0.17284353444795048
ENSG00000182010,RTKN2,IV: Basal,0.0158920383493122,0.145720622878165,0.0711233847436431,0.17284353444795048
ENSG00000181915,ADO,IV: Basal,0.0520268862025844,0.1016260024369003,0.0711233847436431,0.17284353444795048
ENSG00000122877,EGR2,IV: Basal,0.0203730721133805,0.1424816096643807,0.0711233847436431,0.17284353444795048
ENSG00000148572,NRBF2,IV: Basal,0.0577844935389745,0.0852748195241845,0.0711233847436431,0.17284353444795048
ENSG00000171988,JMJD1C,I: Ubiquitous,0.4409910379324718,0.1374360663772833,0.0711233847436431,0.17284353444795048
ENSG00000272767,JMJD1C-AS1,IV: Basal,0.0056273447269695,0.0929626945576362,0.0711233847436431,0.17284353444795048
ENSG00000165476,REEP3,I: Ubiquitous,0.2028449353897457,0.0780997378093101,0.0711233847436431,0.17284353444795048
ENSG00000286373,ENSG00000286373,IV: Basal,0.0121665277198832,0.0730802826540354,0.0711233847436431,0.17284353444795048
ENSG00000228566,ENSG00000228566,IV: Basal,0.0604418507711546,0.1105216443004946,0.0711233847436431,0.17284353444795048
ENSG00000228065,LINC01515,I: Ubiquitous,0.1299499791579824,0.1156287408924905,0.0711233847436431,0.17284353444795048
ENSG00000183230,CTNNA3,IV: Basal,0.0285014589412255,0.1367413599808578,0.0711233847436431,0.17284353444795048
ENSG00000272892,ENSG00000272892,IV: Basal,0.0069820758649437,0.1156907314405109,0.0711233847436431,0.17284353444795048
ENSG00000096717,SIRT1,I: Ubiquitous,0.0821436015006252,0.0559278191413151,0.0711233847436431,0.17284353444795048
ENSG00000148634,HERC4,I: Ubiquitous,0.2440860775323051,0.1099075486511646,0.0711233847436431,0.17284353444795048
ENSG00000108187,PBLD,I: Ubiquitous,0.2366350562734472,0.0743099374458186,0.0711233847436431,0.17284353444795048
ENSG00000096746,HNRNPH3,I: Ubiquitous,0.3088265944143393,0.0357921584172103,0.0711233847436431,0.17284353444795048
ENSG00000204130,RUFY2,I: Ubiquitous,0.1001979991663193,0.0792344208217757,0.0711233847436431,0.17284353444795048
ENSG00000138346,DNA2,IV: Basal,0.02157148812005,0.1112550282936338,0.0711233847436431,0.17284353444795048
ENSG00000122912,SLC25A16,I: Ubiquitous,0.1521206752813672,0.0757175192220878,0.0711233847436431,0.17284353444795048
ENSG00000138336,TET1,IV: Basal,0.0560129220508545,0.0797324957346707,0.0711233847436431,0.17284353444795048
ENSG00000260400,ENSG00000260400,IV: Basal,0.0103428511879949,0.0819154494735473,0.0711233847436431,0.17284353444795048
ENSG00000060339,CCAR1,I: Ubiquitous,0.2419237182159233,0.0740215983438788,0.0711233847436431,0.17284353444795048
ENSG00000165730,STOX1,IV: Basal,0.0367080033347228,0.0698496105944864,0.0711233847436431,0.17284353444795048
ENSG00000107625,DDX50,I: Ubiquitous,0.130731554814506,0.0432614905628092,0.0711233847436431,0.17284353444795048
ENSG00000165732,DDX21,I: Ubiquitous,0.1541267194664443,0.0391208934421327,0.0711233847436431,0.17284353444795048
ENSG00000198954,KIFBP,I: Ubiquitous,0.1117913714047519,0.0571671866436354,0.0711233847436431,0.17284353444795048
ENSG00000122862,SRGN,IV: Basal,0.0100041684035014,0.1312628967252741,0.0711233847436431,0.17284353444795048
ENSG00000122958,VPS26A,I: Ubiquitous,0.1778605669028762,0.030627543497623,0.0711233847436431,0.17284353444795048
ENSG00000156502,SUPV3L1,I: Ubiquitous,0.0810754481033764,0.0727625234578811,0.0711233847436431,0.17284353444795048
ENSG00000156510,HKDC1,IV: Basal,0.0706023343059608,0.1153314625192357,0.0711233847436431,0.17284353444795048
ENSG00000156515,HK1,I: Ubiquitous,0.1701490204251771,0.0463580261622153,0.0711233847436431,0.17284353444795048
ENSG00000099282,TSPAN15,I: Ubiquitous,0.0763078365985827,0.0519425603741494,0.0711233847436431,0.17284353444795048
ENSG00000287306,ENSG00000287306,IV: Basal,0.0111244268445185,0.1433032715356607,0.0711233847436431,0.17284353444795048
ENSG00000171224,FAM241B,IV: Basal,0.0331648603584827,0.0685971854498995,0.0711233847436431,0.17284353444795048
ENSG00000099284,MACROH2A2,I: Ubiquitous,0.0916788245102125,0.0541087763530556,0.0711233847436431,0.17284353444795048
ENSG00000042286,AIFM2,IV: Basal,0.0276417257190496,0.08326118778512,0.0711233847436431,0.17284353444795048
ENSG00000156521,TYSND1,IV: Basal,0.058540016673614,0.0637357321181188,0.0711233847436431,0.17284353444795048
ENSG00000079332,SAR1A,I: Ubiquitous,0.2447894956231763,0.0350045881910475,0.0711233847436431,0.17284353444795048
ENSG00000180817,PPA1,I: Ubiquitous,0.2501563151313047,0.0458408335826925,0.0711233847436431,0.17284353444795048
ENSG00000148730,EIF4EBP2,I: Ubiquitous,0.1806742392663609,0.030760629784377,0.0711233847436431,0.17284353444795048
ENSG00000166224,SGPL1,I: Ubiquitous,0.1462328053355565,0.0696746180958566,0.0711233847436431,0.17284353444795048
ENSG00000166228,PCBD1,I: Ubiquitous,0.3781263026260942,0.0992380488662534,0.0711233847436431,0.17284353444795048
ENSG00000107731,UNC5B,IV: Basal,0.0267819924968736,0.1534028143363628,0.0711233847436431,0.17284353444795048
ENSG00000198246,SLC29A3,IV: Basal,0.0134691538140892,0.0750566984028972,0.0711233847436431,0.17284353444795048
ENSG00000107738,VSIR,IV: Basal,0.007060233430596,0.1260619260887884,0.0711233847436431,0.17284353444795048
ENSG00000197746,PSAP,I: Ubiquitous,0.6744476865360567,0.067281265553845,0.0711233847436431,0.17284353444795048
ENSG00000122863,CHST3,IV: Basal,0.047102959566486,0.1629817656887894,0.0711233847436431,0.17284353444795048
ENSG00000107742,SPOCK2,IV: Basal,0.0102907461442267,0.124426544875194,0.0711233847436431,0.17284353444795048
ENSG00000138303,ASCC1,I: Ubiquitous,0.0832117548978741,0.0448243886925136,0.0711233847436431,0.17284353444795048
ENSG00000166295,ANAPC16,I: Ubiquitous,0.5211807002917882,0.083881753343922,0.0711233847436431,0.17284353444795048
ENSG00000168209,DDIT4,IV: Basal,0.0658868278449354,0.0699572199432048,0.0711233847436431,0.17284353444795048
ENSG00000148719,DNAJB12,I: Ubiquitous,0.126979991663193,0.0633465555246349,0.0711233847436431,0.17284353444795048
ENSG00000107745,MICU1,I: Ubiquitous,0.1829668611921634,0.0746857603394094,0.0711233847436431,0.17284353444795048
ENSG00000156026,MCU,I: Ubiquitous,0.111374531054606,0.10806569480661,0.0711233847436431,0.17284353444795048
ENSG00000122884,P4HA1,I: Ubiquitous,0.1333368070029179,0.0693619263004506,0.0711233847436431,0.17284353444795048
ENSG00000166321,NUDT13,IV: Basal,0.0270425177157148,0.0753776989314117,0.0711233847436431,0.17284353444795048
ENSG00000122882,ECD,I: Ubiquitous,0.0933461859107961,0.0544073973274664,0.0711233847436431,0.17284353444795048
ENSG00000138286,FAM149B1,I: Ubiquitous,0.0970195914964568,0.0675220282430259,0.0711233847436431,0.17284353444795048
ENSG00000213551,DNAJC9,IV: Basal,0.06560025010421,0.0738286010150982,0.0711233847436431,0.17284353444795048
ENSG00000182180,MRPS16,I: Ubiquitous,0.2554970821175489,0.0601907977858398,0.0711233847436431,0.17284353444795048
